Trade Date,Symbol,Series,Security Name,Category,Last Trade Date,Face Value(Rs.),Issue Size,Close Price/Paid up value(Rs.),Market Cap(Rs.)              
19 DEC 2025,SHREEJISPG,EQ,SHREEJI SHIPPING GLOBAL L,Listed    ,19 DEC 2025,              10.00,         162918254,            329.70,    53714148343.80
19 DEC 2025,SHREEKARNI,SM,SHREE KARNI FABCOM LTD   ,Listed    ,19 DEC 2025,              10.00,           7228750,            476.00,     3440885000.00
19 DEC 2025,SHREEOSFM,SM,SHREE OSFM E-MOBILITY LTD,Listed    ,19 DEC 2025,              10.00,          15403400,             77.50,     1193763500.00 
19 DEC 2025,SHREEPUSHK,EQ,SHRE PUSH CHEM & FERT LTD,Listed    ,19 DEC 2025,              10.00,          32337691,            377.95,    12222030313.45
19 DEC 2025,SHREERAMA,EQ,SHREE RAMA MULTI TECH LTD,Listed    ,19 DEC 2025,               5.00,         133468005,             57.50,     7671740927.40 
19 DEC 2025,SHREMINVIT,IV,SHREM INVIT              ,Listed    ,16 DEC 2025,             100.00,         610844160,            102.00,    62306104320.00
19 DEC 2025,SHRENIK,EQ,SHRENIK LIMITED          ,Listed    ,19 DEC 2025,               1.00,         612000000,              0.50,      312120000.00   
19 DEC 2025,SHREYANIND,EQ,SHREYANS INDUSTRIES LTD  ,Listed    ,19 DEC 2025,              10.00,          13825000,            173.90,     2404444000.00
19 DEC 2025,SHRIAHIMSA,ST,SHRI AHIMSA NATURALS LTD ,Listed    ,19 DEC 2025,              10.00,          23330100,            235.00,     5482573500.00
19 DEC 2025,SHRIKANHA,ST,SHRI KANHA STAINLESS LTD ,Listed    ,19 DEC 2025,              10.00,          15582400,             61.60,      959875840.00 
19 DEC 2025,SHRINGARMS,EQ,SHRINGAR HOU OF MANGALS L,Listed    ,19 DEC 2025,              10.00,          96432080,            220.45,    21256523394.40
19 DEC 2025,SHRIPISTON,EQ,SHRIRAM PIST. & RING LTD ,Listed    ,19 DEC 2025,              10.00,          44049824,           3086.50,   135959781776.00
19 DEC 2025,SHRIRAMFIN,EQ,SHRIRAM FINANCE LIMITED  ,Listed    ,19 DEC 2025,               2.00,        1881007883,            901.70,  1696104808101.10
19 DEC 2025,SHRIRAMPPS,EQ,SHRIRAM PROPERTIES LTD   ,Listed    ,19 DEC 2025,              10.00,         170352907,             83.35,    14200618327.50
19 DEC 2025,SHRITECH,SM,SHRI TECHTEX LIMITED     ,Listed    ,19 DEC 2025,              10.00,          24950000,             60.00,     1497000000.00  
19 DEC 2025,SHUBHLAXMI,ST,SHUBHLAXMI JEWEL ART LTD ,Listed    ,19 DEC 2025,              10.00,          10604000,             37.50,      397650000.00
19 DEC 2025,SHUBHSHREE,SM,SHUBHSHREE BIOFUELS ENE L,Listed    ,18 DEC 2025,              10.00,           5242000,            358.75,     1880567500.00
19 DEC 2025,SHYAMCENT,BE,SHYAM CENTURY FERROUS LTD,Listed    ,19 DEC 2025,               1.00,         212172990,              6.30,     1338811566.90 
19 DEC 2025,SHYAMMETL,EQ,SHYAM METALICS AND ENGY L,Listed    ,19 DEC 2025,              10.00,         279131853,            818.05,   228343812346.65 
19 DEC 2025,SHYAMTEL,EQ,SHYAM TELECOM LIMITED    ,Listed    ,19 DEC 2025,              10.00,          11270000,             12.65,      142565500.00  
19 DEC 2025,SICALLOG,BE,SICAL LOGISTICS LIMITED  ,Listed    ,19 DEC 2025,              10.00,          65249080,             99.90,     6519035582.80  
19 DEC 2025,SIDDHICOTS,SM,SIDDHI COTSPIN LIMITED   ,Listed    ,19 DEC 2025,              10.00,          24406491,             30.25,      738296352.75
19 DEC 2025,SIDDHIKA,SM,SIDDHIKA COATINGS LIMITED,Listed    ,19 DEC 2025,              10.00,           6179000,            215.00,     1328485000.00  
19 DEC 2025,SIEMENS,EQ,SIEMENS LTD              ,Listed    ,19 DEC 2025,               2.00,         356120505,           3111.60,  1108104563358.00   
19 DEC 2025,SIGACHI,EQ,SIGACHI INDUSTRIES LTD   ,Listed    ,19 DEC 2025,               1.00,         382117010,             34.20,    13060759401.80   
19 DEC 2025,SIGIND,EQ,SIGNET INDUSTRIES LIMITED,Listed    ,19 DEC 2025,              10.00,          29437000,             55.25,     1626394250.00    
19 DEC 2025,SIGMA,BE,SIGMA SOLVE LIMITED      ,Listed    ,19 DEC 2025,               1.00,         102774980,             51.10,     5252829227.80     
19 DEC 2025,SIGNATURE,EQ,SIGNATUREGLOBAL INDIA LTD,Listed    ,19 DEC 2025,               1.00,         140510691,           1146.50,   161095507231.50 
19 DEC 2025,SIGNORIA,SM,SIGNORIA CREATION LIMITED,Listed    ,17 DEC 2025,              10.00,           4758000,             94.30,      448679400.00  
19 DEC 2025,SIGNPOST,EQ,SIGNPOST INDIA LIMITED   ,Listed    ,19 DEC 2025,               2.00,          53450000,            223.30,    11936454000.00  
19 DEC 2025,SIKKO,BE,SIKKO INDUSTRIES LIMITED ,Listed    ,19 DEC 2025,               1.00,         436800000,              5.25,     2293200000.00     
19 DEC 2025,SIL,EQ,STANDARD INDUSTRIES LTD. ,Listed    ,19 DEC 2025,               5.00,          64328941,             16.10,     1036339239.50       
19 DEC 2025,SILGO,EQ,SILGO RETAIL LIMITED     ,Listed    ,19 DEC 2025,              10.00,          24604529,             75.15,     1848538263.75     
19 DEC 2025,SILINV,EQ,SIL INVESTMENTS LIMITED  ,Listed    ,19 DEC 2025,              10.00,          10595860,            517.10,     5479119206.00    
19 DEC 2025,SILKFLEX,SM,SILKFLEX POLYMERS INDIA L,Listed    ,18 DEC 2025,              10.00,          11607000,             89.00,     1033023000.00  
19 DEC 2025,SILKY,SM,SILKY OVERSEAS LIMITED   ,Listed    ,19 DEC 2025,              10.00,           6367623,            144.95,      922986953.85     
19 DEC 2025,SILLYMONKS,BE,SILLY MONKS ENTERTAIN LTD,Listed    ,19 DEC 2025,              10.00,          10253664,             22.60,      231835343.05
19 DEC 2025,SILVERTUC,EQ,SILVER TOUCH TECHNO LTD  ,Listed    ,19 DEC 2025,              10.00,          12681000,            849.60,    10773777600.00 
19 DEC 2025,SIMBHALS,BZ,SIMBHAOLI SUGARS LTD.    ,Listed    ,19 DEC 2025,              10.00,          41279020,              9.45,      389673948.80  
19 DEC 2025,SIMPLEXINF,EQ,SIMPLEX INFRASTRUCTURES L,Listed    ,19 DEC 2025,               2.00,          79095346,            260.00,    20564789960.00
19 DEC 2025,SINCLAIR,EQ,SINCLAIRS HOTELS LIMITED ,Listed    ,19 DEC 2025,               2.00,          51260000,             84.80,     4346335400.00  
19 DEC 2025,SINDHUTRAD,EQ,SINDHU TRADE LINKS LTD   ,Listed    ,19 DEC 2025,               1.00,        1541928780,             21.05,    32488439394.60
19 DEC 2025,SINTERCOM,EQ,SINTERCOM INDIA LIMITED  ,Listed    ,19 DEC 2025,              10.00,          27527822,            103.60,     2852432915.65 
19 DEC 2025,SIRCA,EQ,SIRCA PAINT INDIA LIMITED,Listed    ,19 DEC 2025,              10.00,          54808800,            481.10,    26368513680.00     
19 DEC 2025,SIS,EQ,SIS LIMITED              ,Listed    ,19 DEC 2025,               5.00,         140963469,            332.90,    46926738830.10       
19 DEC 2025,SITINET,BZ,SITI NETWORKS LIMITED    ,Listed    ,19 DEC 2025,               1.00,         872053848,              0.40,      340101000.70   
19 DEC 2025,SIYSIL,EQ,SIYARAM SILK MILLS LTD   ,Listed    ,19 DEC 2025,               2.00,          45370088,            631.80,    28664821598.40    
19 DEC 2025,SJLOGISTIC,SM,S J LOGISTICS (INDIA) LTD,Listed    ,19 DEC 2025,              10.00,          15293130,            352.70,     5393886951.00
19 DEC 2025,SJS,EQ,SJS ENTERPRISES LIMITED  ,Listed    ,19 DEC 2025,              10.00,          31387404,           1711.80,    53728958167.20       
19 DEC 2025,SJVN,EQ,SJVN LTD                 ,Listed    ,19 DEC 2025,              10.00,        3929795175,             72.85,   286246280547.00      
19 DEC 2025,SKFINDIA,EQ,SKF INDIA LTD            ,Listed    ,19 DEC 2025,              10.00,          49437963,           1739.60,    86002280434.80  
19 DEC 2025,SKFINDUS,EQ,SKF IND (INDUSTRIAL) LTD ,Listed    ,19 DEC 2025,              10.00,          49437963,           2407.50,   119021895922.50  
19 DEC 2025,SKIPPER,EQ,SKIPPER LIMITED          ,Listed    ,19 DEC 2025,               1.00,         112884794,            423.05,    47755912101.70   
19 DEC 2025,SKMEGGPROD,EQ,SKM EGG PROD EXPORT(I) LT,Listed    ,19 DEC 2025,              10.00,          26330000,            414.90,    10924317000.00
19 DEC 2025,SKP,SM,SKP BEARING INDUSTRI. LTD,Listed    ,19 DEC 2025,              10.00,          16600000,            170.55,     2831130000.00       
19 DEC 2025,SKYGOLD,EQ,SKY GOLD AND DIAMONDS LTD,Listed    ,19 DEC 2025,              10.00,         154863884,            319.15,    49424808578.60   
19 DEC 2025,SLONE,SM,SLONE INFOSYSTEMS LIMITED,Listed    ,19 DEC 2025,              10.00,           5269013,            260.00,     1369943380.00     
19 DEC 2025,SMARTEN,SM,SMARTEN POWER SYSTEMS LTD,Listed    ,19 DEC 2025,              10.00,          19000800,             63.65,     1209400920.00   
19 DEC 2025,SMARTLINK,EQ,SMARTLINK HOLDINGS LTD   ,Listed    ,19 DEC 2025,               2.00,           9975000,            131.40,     1310515500.00 
19 DEC 2025,SMARTWORKS,EQ,SMARTWORKS COWORKING SP L,Listed    ,19 DEC 2025,              10.00,         114131326,            465.15,    53088186288.90
19 DEC 2025,SMCGLOBAL,EQ,SMC GLOBAL SECURITIES LTD,Listed    ,19 DEC 2025,               2.00,         209400000,             84.05,    17600070000.00 
19 DEC 2025,SMLMAH,EQ,SML MAHINDRA LIMITED     ,Listed    ,19 DEC 2025,              10.00,          14471646,           3681.70,    53280259078.20    
19 DEC 2025,SMLT,EQ,SARTHAK METALS LIMITED   ,Listed    ,19 DEC 2025,              10.00,          13689750,             88.50,     1211679772.50      
19 DEC 2025,SMSPHARMA,EQ,SMS PHARMACEUTICALS LTD. ,Listed    ,19 DEC 2025,               1.00,          93652030,            311.30,    29153876939.00 
19 DEC 2025,SMVD,SM,SMVD POLY PACK LIMITED   ,Listed    ,17 DEC 2025,              10.00,          10030108,              7.75,       77733337.00      
19 DEC 2025,SNEHAA,SM,SNEHAA ORGANICS LIMITED  ,Listed    ,19 DEC 2025,              10.00,          10179000,             70.50,      717619500.00    
19 DEC 2025,SNOWMAN,EQ,SNOWMAN LOGISTICS LTD.   ,Listed    ,19 DEC 2025,              10.00,         167087995,             40.25,     6728633558.65   
19 DEC 2025,SOBHA,EQ,SOBHA LIMITED            ,Listed    ,19 DEC 2025,              10.00,         106924278,           1465.10,   156654759697.80     
19 DEC 2025,SOFTTECH,EQ,SOFTTECH ENGINEERS LTD   ,Listed    ,19 DEC 2025,              10.00,          13807138,            329.85,     4554284469.30  
19 DEC 2025,SOLARA,EQ,SOLARA ACTIVE PHA SCI LTD,Listed    ,19 DEC 2025,              10.00,          36154267,            573.80,    20745318404.60    
19 DEC 2025,SOLARINDS,EQ,SOLAR INDUSTRIES (I) LTD ,Listed    ,19 DEC 2025,               2.00,          90490055,          11911.00,  1077827045105.00 
19 DEC 2025,SOLARWORLD,EQ,SOLARWORLD ENERGY SOL LTD,Listed    ,19 DEC 2025,               5.00,          86672654,            269.55,    23362613885.70
19 DEC 2025,SOLEX,EQ,SOLEX ENERGY LIMITED     ,Listed    ,19 DEC 2025,              10.00,          10802489,           1448.50,    15647405316.50     
19 DEC 2025,SOMANYCERA,EQ,SOMANY CERAMICS LIMITED  ,Listed    ,19 DEC 2025,               2.00,          41012806,            419.60,    17208973397.60
19 DEC 2025,SOMATEX,BE,SOMA TEXTILEI NDUSTRIES L,Listed    ,19 DEC 2025,              10.00,          33033000,            106.85,     3529906380.00   
19 DEC 2025,SOMICONVEY,EQ,SOMI CONVEYOR BELT. LTD. ,Listed    ,19 DEC 2025,              10.00,          11779656,            125.75,     1481527335.10
19 DEC 2025,SONACOMS,EQ,SONA BLW PRECISION FRGS L,Listed    ,19 DEC 2025,              10.00,         621720975,            496.80,   308870980380.00  
19 DEC 2025,SONAMAC,SM,SONA MACHINERY LIMITED   ,Listed    ,19 DEC 2025,              10.00,          13724000,             46.95,      644341800.00   
19 DEC 2025,SONAMLTD,EQ,SONAM LIMITED            ,Listed    ,19 DEC 2025,               5.00,          40032000,             42.10,     1684546560.00  
19 DEC 2025,SONATSOFTW,EQ,SONATA SOFTWARE LTD      ,Listed    ,19 DEC 2025,               1.00,         280424816,            344.60,    96634391593.60
19 DEC 2025,SONUINFRA,SM,SONU INFRATECH LIMITED   ,Listed    ,19 DEC 2025,              10.00,          10349000,             81.05,      838786450.00 
19 DEC 2025,SOTAC,SM,SOTAC PHARMACEUTICALS LTD,Listed    ,12 DEC 2025,              10.00,          11050000,            123.40,     1363570000.00     
19 DEC 2025,SOTL,EQ,SAVITA OIL TECHNOLO. LTD ,Listed    ,19 DEC 2025,               2.00,          68560415,            357.95,    24541200549.25      
19 DEC 2025,SOUTHBANK,EQ,THE SOUTH INDIAN BANK LTD,Listed    ,19 DEC 2025,               1.00,        2616715252,             40.00,   104720944385.05 
19 DEC 2025,SOUTHWEST,BE,SOUTH WEST PINNACLE LTD  ,Listed    ,19 DEC 2025,              10.00,          29830011,            184.15,     5492898225.55 
19 DEC 2025,SPAL,EQ,S. P. APPARELS LIMITED   ,Listed    ,19 DEC 2025,              10.00,          25092600,            710.30,    17823273780.00      
19 DEC 2025,SPANDANA,EQ,SPANDANA SPHOORTY FIN LTD,Listed    ,19 DEC 2025,              10.00,          71305144,            264.65,    18870906359.60  
19 DEC 2025,SPARC,EQ,SUN PHARMA ADV.RES.CO.LTD,Listed    ,19 DEC 2025,               1.00,         324499558,            143.80,    46669526431.55     
19 DEC 2025,SPCENET,BE,SPACENET ENTERS IND LTD  ,Listed    ,19 DEC 2025,               1.00,         566103736,              6.55,     3707979470.80   
19 DEC 2025,SPCL,SM,SHIVALIC POWER CONTROL L ,Listed    ,19 DEC 2025,              10.00,          24115754,             79.15,     1908761929.10      
19 DEC 2025,SPEB,ST,SPEB ADHESIVES LIMITED   ,Listed    ,19 DEC 2025,              10.00,          22464570,             55.60,     1249030092.00      
19 DEC 2025,SPECIALITY,EQ,SPECIALITY REST LTD      ,Listed    ,19 DEC 2025,              10.00,          48235657,            115.10,     5552406477.25
19 DEC 2025,SPECTRUM,EQ,SPECTRUM ELECTRIC IND LTD,Listed    ,19 DEC 2025,              10.00,          15713840,           1205.60,    18944605504.00  
19 DEC 2025,SPECTSTM,SM,SPECTRUM TALENT MGMT LTD ,Listed    ,19 DEC 2025,              10.00,          23093096,             95.55,     2206545322.80  
19 DEC 2025,SPENCERS,EQ,SPENCER S RETAIL LIMITED ,Listed    ,19 DEC 2025,               5.00,          90138789,             40.90,     3684873694.30  
19 DEC 2025,SPIC,EQ,SPIC LTD                 ,Listed    ,19 DEC 2025,              10.00,         203640336,             77.45,    15767871216.50      
19 DEC 2025,SPLIL,EQ,SPL INDUSTRIES LIMITED   ,Listed    ,19 DEC 2025,              10.00,          29000004,             36.35,     1053570145.30     
19 DEC 2025,SPLPETRO,EQ,SUPREME PETROCHEM LIMITED,Listed    ,19 DEC 2025,               2.00,         188041342,            626.75,   117854911098.50  
19 DEC 2025,SPMLINFRA,EQ,SPML INFRA LIMITED       ,Listed    ,19 DEC 2025,               2.00,          71689468,            174.25,    12493323588.35 
19 DEC 2025,SPORTKING,EQ,SPORTKING INDIA LIMITED  ,Listed    ,19 DEC 2025,               1.00,         132872000,             92.10,    12234853760.00 
19 DEC 2025,SPPPOLY,SM,SPP POLYMER LIMITED      ,Listed    ,18 DEC 2025,              10.00,          15391160,             16.50,      253954140.00   
19 DEC 2025,SPRL,ST,SP REFRACTORIES LIMITED  ,Listed    ,18 DEC 2025,              10.00,           1789500,            160.00,      286320000.00      
19 DEC 2025,SPUNWEB,SM,SPUNWEB NONWOVEN LIMITED ,Listed    ,19 DEC 2025,              10.00,          24103409,            139.00,     3350373851.00   
19 DEC 2025,SRD,EQ,SHANKAR LAL RAMPAL LTD   ,Listed    ,19 DEC 2025,              10.00,          63966780,             68.00,     4350380707.80       
19 DEC 2025,SREEL,EQ,SREELEATHERS LIMITED     ,Listed    ,19 DEC 2025,              10.00,          23155012,            216.35,     5010049946.45     
19 DEC 2025,SRF,EQ,SRF LTD                  ,Listed    ,19 DEC 2025,              10.00,         296424825,           3090.30,   916041636697.50       
19 DEC 2025,SRGHFL,EQ,SRG HOUSING FINANCE L    ,Listed    ,19 DEC 2025,              10.00,          15680438,            264.05,     4140419653.90    
19 DEC 2025,SRHHYPOLTD,EQ,SREE RAYALSEEMA HHP LTD. ,Listed    ,19 DEC 2025,              10.00,          17164821,            534.45,     9173738583.45
19 DEC 2025,SRIVASAVI,SM,SRIVASAVI ADHESIVE TAPE L,Listed    ,19 DEC 2025,              10.00,          14174166,             40.65,      576179847.90 
19 DEC 2025,SRM,EQ,SRM CONTRACTORS LIMITED  ,Listed    ,19 DEC 2025,              10.00,          22944200,            537.20,    12325624240.00       
19 DEC 2025,SRPL,BZ,SHREE RAM PROTEINS LTD.  ,Listed    ,19 DEC 2025,               1.00,         428400000,              0.65,      282744000.00      
19 DEC 2025,SSDL,EQ,SARASWATI SAREE DEPOT LTD,Listed    ,19 DEC 2025,              10.00,          39599800,             77.15,     3055124570.00      
19 DEC 2025,SSEGL,SM,SATHLOKHAR SYN E&C GLOB L,Listed    ,19 DEC 2025,              10.00,          24137992,            464.70,    11216924882.40     
19 DEC 2025,SSFL,SM,SRIVARI SPICES N FOODS L ,Listed    ,19 DEC 2025,              10.00,           8570400,            135.60,     1162146240.00      
19 DEC 2025,SSWL,EQ,STEEL STRIPS WHEELS LTD. ,Listed    ,19 DEC 2025,               1.00,         157180425,            193.55,    30420699454.50      
19 DEC 2025,STALLION,BE,STALLION IND FLUOROCHEM L,Listed    ,19 DEC 2025,              10.00,          79325254,            195.35,    15496188368.90  
19 DEC 2025,STANLEY,EQ,STANLEY LIFESTYLES LTD   ,Listed    ,19 DEC 2025,               2.00,          57125663,            213.25,    12182047634.75   
19 DEC 2025,STAR,EQ,STRIDES PHARMA SCI LTD   ,Listed    ,19 DEC 2025,              10.00,          92172714,            930.80,    85794362191.20      
19 DEC 2025,STARCEMENT,EQ,STAR CEMENT LIMITED      ,Listed    ,19 DEC 2025,               1.00,         412428997,            216.55,    89311499300.35
19 DEC 2025,STARHEALTH,EQ,STAR HEALTH & AL INS CO L,Listed    ,19 DEC 2025,              10.00,         587949881,            465.35,   273602477123.35
19 DEC 2025,STARPAPER,EQ,STAR PAPER MILLS LTD     ,Listed    ,19 DEC 2025,              10.00,          15608350,            163.30,     2548999638.50 
19 DEC 2025,STARTECK,EQ,STARTECK FINANCE LIMITED ,Listed    ,19 DEC 2025,              10.00,           9910330,            269.95,     2675293583.50  
19 DEC 2025,STCINDIA,EQ,THE STATE TRADING CORPN  ,Listed    ,19 DEC 2025,              10.00,          60000000,            117.50,     7050000000.00  
19 DEC 2025,STEELCAS,EQ,STEELCAST LIMITED        ,Listed    ,19 DEC 2025,               1.00,         101200000,            205.20,    20765228000.00  
19 DEC 2025,STEELCITY,EQ,STEEL CITY SECURITIES LTD,Listed    ,19 DEC 2025,              10.00,          15107095,             90.45,     1366587813.70 
19 DEC 2025,STEELXIND,EQ,STEEL EXCHANGE INDIA LTD ,Listed    ,19 DEC 2025,               1.00,        1247220542,              7.90,     9853042281.80 
19 DEC 2025,STEL,EQ,STEL HOLDINGS LIMITED    ,Listed    ,19 DEC 2025,              10.00,          18455405,            544.55,    10049890792.75      
19 DEC 2025,STERTOOLS,EQ,STERLING TOOLS LIMITED   ,Listed    ,19 DEC 2025,               2.00,          36184318,            265.95,     9623219372.10 
19 DEC 2025,STLNETWORK,EQ,STL NETWORKS LIMITED     ,Listed    ,19 DEC 2025,               2.00,         487921086,             22.70,    11066050230.50
19 DEC 2025,STLTECH,EQ,STERLITE TECHNOLOGIES LTD,Listed    ,19 DEC 2025,               2.00,         487954019,             99.75,    48673413395.25   
19 DEC 2025,STOVEKRAFT,EQ,STOVE KRAFT LIMITED      ,Listed    ,19 DEC 2025,              10.00,          33101500,            587.75,    19455406625.00
19 DEC 2025,STUDDS,EQ,STUDDS ACCESSORIES LTD   ,Listed    ,19 DEC 2025,               5.00,          39353400,            533.60,    20998974240.00    
19 DEC 2025,STUDIOLSD,SM,STUDIO LSD LIMITED       ,Listed    ,19 DEC 2025,               2.00,          51891755,             13.55,      703133280.25 
19 DEC 2025,STYL,EQ,SESHAASAI TECHNOLOGIES L ,Listed    ,19 DEC 2025,              10.00,         161805826,            278.55,    45071012832.30      
19 DEC 2025,STYLAMIND,EQ,STYLAM INDUSTRIES LIMITED,Listed    ,19 DEC 2025,               5.00,          16948060,           2175.00,    36862030500.00 
19 DEC 2025,STYLEBAAZA,EQ,BAAZAR STYLE RETAIL LTD  ,Listed    ,19 DEC 2025,               5.00,          74617353,            264.50,    19736289868.50
19 DEC 2025,STYRENIX,EQ,STYRENIX PERFORMANCE LTD ,Listed    ,19 DEC 2025,              10.00,          17585625,           1968.30,    34613785687.50  
19 DEC 2025,SUBAHOTELS,SM,SUBA HOTELS LIMITED      ,Listed    ,19 DEC 2025,              10.00,          24242516,            153.80,     3728498960.80
19 DEC 2025,SUBEXLTD,EQ,SUBEX LTD                ,Listed    ,19 DEC 2025,               5.00,         562002935,             11.85,     6659734779.75  
19 DEC 2025,SUBROS,EQ,SUBROS LIMITED           ,Listed    ,19 DEC 2025,               2.00,          65235750,            868.95,    56686604962.50    
19 DEC 2025,SUDARSCHEM,EQ,SUDARSHAN CHEMICAL INDS L,Listed    ,19 DEC 2025,               2.00,          78596469,            970.40,    76270013517.60
19 DEC 2025,SUDEEPPHRM,EQ,SUDEEP PHARMA LIMITED    ,Listed    ,19 DEC 2025,               1.00,         112948625,            687.20,    77618295100.00
19 DEC 2025,SUKHJITS,EQ,SUKHJIT STARCH & CHEM LTD,Listed    ,19 DEC 2025,               5.00,          31244000,            146.50,     4577870880.00  
19 DEC 2025,SULA,EQ,SULA VINEYARDS LIMITED   ,Listed    ,19 DEC 2025,               2.00,          84430029,            212.40,    17932938159.60      
19 DEC 2025,SUMEETINDS,BE,SUMEET IND LIMITED       ,Listed    ,19 DEC 2025,               2.00,         526325680,             30.80,    16205567687.20
19 DEC 2025,SUMICHEM,EQ,SUMITOMO CHEM INDIA LTD  ,Listed    ,19 DEC 2025,              10.00,         499145736,            442.60,   220921902753.60  
19 DEC 2025,SUMIT,EQ,SUMIT WOODS LIMITED      ,Listed    ,19 DEC 2025,              10.00,          45268753,             68.20,     3087328954.60     
19 DEC 2025,SUMMITSEC,EQ,SUMMIT SECURITIES LTD    ,Listed    ,19 DEC 2025,              10.00,          10901781,           1974.90,    21529927296.90 
19 DEC 2025,SUNCLAY,EQ,SUNDARAM CLAYTON LIMITED ,Listed    ,19 DEC 2025,               5.00,          22046162,           1238.70,    27308580869.40   
19 DEC 2025,SUNDARAM,EQ,SUNDARAM MULTI PAP LTD   ,Listed    ,19 DEC 2025,               1.00,         473877773,              1.75,      824547325.00  
19 DEC 2025,SUNDARMFIN,EQ,SUNDARAM FINANCE LTD     ,Listed    ,19 DEC 2025,              10.00,         111103860,           4931.60,   547919795976.00
19 DEC 2025,SUNDRMBRAK,EQ,SUNDARAM BRAK LININGS LTD,Listed    ,19 DEC 2025,              10.00,           3934575,            673.40,     2649542805.00
19 DEC 2025,SUNDRMFAST,EQ,SUNDRAM FASTENERS LTD    ,Listed    ,19 DEC 2025,               1.00,         210128370,            939.75,   197468135707.50
19 DEC 2025,SUNDROP,EQ,SUNDROP BRANDS LIMITED   ,Listed    ,19 DEC 2025,              10.00,          37696853,            706.35,    26627172116.55   
19 DEC 2025,SUNFLAG,EQ,SUNFLAG IRON AND STEEL CO,Listed    ,19 DEC 2025,              10.00,         180219448,            261.10,    47055297872.80   
19 DEC 2025,SUNLITE,ST,SUNLITE RECYCLING IND LTD,Listed    ,19 DEC 2025,              10.00,          10880000,            295.90,     3219392000.00   
19 DEC 2025,SUNPHARMA,EQ,SUN PHARMACEUTICAL IND L ,Listed    ,19 DEC 2025,               1.00,        2399334970,           1744.90,  4186599589153.00 
19 DEC 2025,SUNREST,SM,SUNREST LIFESCIENCE LTD  ,Listed    ,09 DEC 2025,              10.00,           4291200,             43.00,      184521600.00   
19 DEC 2025,SUNTECH,SM,SUNTECH INFRA SOLUTIONS L,Listed    ,19 DEC 2025,              10.00,          19362600,             43.15,      835496190.00   
19 DEC 2025,SUNTECK,EQ,SUNTECK REALTY LIMITED   ,Listed    ,19 DEC 2025,               1.00,         146489084,            391.35,    57328503023.40   
19 DEC 2025,SUNTV,EQ,SUN TV NETWORK LIMITED   ,Listed    ,19 DEC 2025,               5.00,         394084620,            543.00,   213987948660.00     
19 DEC 2025,SUPERHOUSE,EQ,SUPERHOUSE LIMITED       ,Listed    ,19 DEC 2025,              10.00,          11025000,            145.60,     1605350250.00
19 DEC 2025,SUPERSPIN,EQ,SUPER SPINNING MILLS LTD ,Listed    ,19 DEC 2025,               1.00,          55000000,              7.90,      433400000.00 
19 DEC 2025,SUPRAJIT,EQ,SUPRAJIT ENGINEERING LTD ,Listed    ,19 DEC 2025,               1.00,         137161003,            465.35,    63827872746.05  
19 DEC 2025,SUPREME,EQ,SUPREME HOLDIN N HOSP I L,Listed    ,19 DEC 2025,              10.00,          38646853,             80.75,     3121119848.30   
19 DEC 2025,SUPREMEENG,BZ,SUPREME ENGINEERING LTD  ,Listed    ,19 DEC 2025,               1.00,         249950000,              1.25,      314937000.00
19 DEC 2025,SUPREMEIND,EQ,SUPREME INDUSTRIES LTD   ,Listed    ,19 DEC 2025,               2.00,         127026870,           3368.10,   427839200847.00
19 DEC 2025,SUPREMEINF,BZ,SUPREME INFRA. LTD       ,Listed    ,19 DEC 2025,              10.00,          25698372,             88.70,     2279445596.40
19 DEC 2025,SUPREMEPWR,SM,SUPREME POWER EQUIPMENT L,Listed    ,19 DEC 2025,              10.00,          24991135,            200.20,     5003225227.00
19 DEC 2025,SUPRIYA,EQ,SUPRIYA LIFESCIENCE LTD  ,Listed    ,19 DEC 2025,               2.00,          80482800,            737.85,    59384233980.00   
19 DEC 2025,SURAJEST,EQ,SURAJ ESTATE DEVELOPERS L,Listed    ,19 DEC 2025,               5.00,          47773388,            239.35,    11434560417.80  
19 DEC 2025,SURAJLTD,EQ,SURAJ LIMITED            ,Listed    ,19 DEC 2025,              10.00,          18364100,            258.45,     4746201645.00  
19 DEC 2025,SURAKSHA,EQ,SURAKSHA DIAGNOSTIC LTD  ,Listed    ,19 DEC 2025,               2.00,          52080758,            272.95,    14215442896.10  
19 DEC 2025,SURANASOL,EQ,SURANA SOLAR LIMITED     ,Listed    ,19 DEC 2025,               5.00,          49206600,             27.05,     1331530596.00 
19 DEC 2025,SURANAT&P,EQ,SURANA TELECOM AND POW LT,Listed    ,19 DEC 2025,               1.00,         135759963,             20.15,     2734205654.80 
19 DEC 2025,SURANI,SM,SURANI STEEL TUBES LTD.  ,Listed    ,19 DEC 2025,              10.00,          15548036,             57.75,      897899079.00    
19 DEC 2025,SURYALAXMI,EQ,SURYALAKSHMI COT MIL LTD ,Listed    ,19 DEC 2025,              10.00,          18805290,             57.40,     1079235593.10
19 DEC 2025,SURYAROSNI,EQ,SURYA ROSHNI LTD         ,Listed    ,19 DEC 2025,               5.00,         217635896,            267.10,    58130547821.60
19 DEC 2025,SURYODAY,EQ,SURYODAY SMALL FIN BK LTD,Listed    ,19 DEC 2025,              10.00,         106289824,            134.15,    14258779889.60  
19 DEC 2025,SUTLEJTEX,EQ,SUTLEJ TEXT & INDUS LTD  ,Listed    ,19 DEC 2025,               1.00,         163828620,             32.95,     5396514742.80 
