Trade Date,Symbol,Series,Security Name,Category,Last Trade Date,Face Value(Rs.),Issue Size,Close Price/Paid up value(Rs.),Market Cap(Rs.)              
12 MAY 2026,ANTELOPUS,EQ,ANTELOPUS SELAN ENRGY LTD,Listed    ,12 MAY 2026,              10.00,          35162358,            719.35,    25294042227.30 
12 MAY 2026,ANTGRAPHIC,EQ,ANTARCTICA LTD           ,Listed    ,12 MAY 2026,               1.00,         155009600,              0.80,      127107872.00
12 MAY 2026,ANTHEM,EQ,ANTHEM BIOSCIENCES LTD   ,Listed    ,12 MAY 2026,               2.00,         561713851,            799.05,   448837452641.55    
12 MAY 2026,ANUHPHR,EQ,ANUH PHARMA LIMITED      ,Listed    ,12 MAY 2026,               5.00,         100224000,             80.25,     8041973760.00   
12 MAY 2026,ANUP,EQ,THE ANUP ENGINEERING LTD ,Listed    ,12 MAY 2026,              10.00,          20031466,           1970.40,    39470000606.40      
12 MAY 2026,ANURAS,EQ,ANUPAM RASAYAN INDIA LTD ,Listed    ,12 MAY 2026,              10.00,         113848310,           1359.50,   154776777445.00    
12 MAY 2026,ANYA,SM,ANYA POLYTECH & FERTI LTD,Listed    ,12 MAY 2026,               2.00,         120000000,             16.50,     1980000000.00      
12 MAY 2026,ANZEN,IV,ANZEN IND ENE YLD PLU TRU,Listed    ,08 MAY 2026,             100.00,         255718900,            126.00,    32220581400.00     
12 MAY 2026,APARINDS,EQ,APAR INDUSTRIES LTD.     ,Listed    ,12 MAY 2026,              10.00,          40168315,          12459.00,   500457036585.00  
12 MAY 2026,APCL,EQ,ANJANI PORTLAND CEM LTD  ,Listed    ,12 MAY 2026,              10.00,          29374764,            114.35,     3359298011.05      
12 MAY 2026,APCOTEXIND,EQ,APCOTEX INDUSTRIES LIMITE,Listed    ,12 MAY 2026,               2.00,          51844960,            486.70,    25232942032.00
12 MAY 2026,APEX,EQ,APEX FROZEN FOODS LIMITED,Listed    ,12 MAY 2026,              10.00,          31250000,            458.20,    14318750000.00      
12 MAY 2026,APEXECO,SM,APEX ECOTECH LIMITED     ,Listed    ,12 MAY 2026,              10.00,          13185200,            181.90,     2398387880.00   
12 MAY 2026,APLAPOLLO,EQ,APL APOLLO TUBES LTD     ,Listed    ,12 MAY 2026,               2.00,         277636026,           1881.20,   522288892111.20 
12 MAY 2026,APLLTD,EQ,ALEMBIC PHARMA LTD       ,Listed    ,12 MAY 2026,               2.00,         196563124,            768.15,   150989963700.60    
12 MAY 2026,APOLLO,EQ,APOLLO MICRO SYSTEMS LTD ,Listed    ,12 MAY 2026,               1.00,         357292440,            294.85,   105347675934.00    
12 MAY 2026,APOLLOHOSP,EQ,APOLLO HOSPITALS ENTER. L,Listed    ,12 MAY 2026,               5.00,         143784657,           8022.50,  1153512410782.50
12 MAY 2026,APOLLOPIPE,EQ,APOLLO PIPES LIMITED     ,Listed    ,12 MAY 2026,              10.00,          44048206,            476.10,    20971350876.60
12 MAY 2026,APOLLOTYRE,EQ,APOLLO TYRES LTD         ,Listed    ,12 MAY 2026,               1.00,         635100946,            398.75,   253246502217.50
12 MAY 2026,APOLSINHOT,EQ,APOLLO SINDOORI HOTEL LTD,Listed    ,12 MAY 2026,               5.00,           2600400,           1147.00,     2982658800.00
12 MAY 2026,APRAMEYA,SM,APRAMEYA ENGINEERING LTD ,Listed    ,12 MAY 2026,              10.00,          19040000,            207.55,     3951752000.00  
12 MAY 2026,APS,SM,AUSTRALIAN PREM SOLAR I L,Listed    ,12 MAY 2026,              10.00,          20160000,            340.80,     6870528000.00       
12 MAY 2026,APSISAERO,ST,APSIS AEROCOM LIMITED    ,Listed    ,12 MAY 2026,              10.00,          12051921,            290.85,     3505301222.85 
12 MAY 2026,APTECHT,EQ,APTECH LIMITED           ,Listed    ,12 MAY 2026,              10.00,          58002817,             99.65,     5778820657.70   
12 MAY 2026,APTUS,EQ,APTUS VALUE HSG FIN I LTD,Listed    ,12 MAY 2026,               2.00,         500742736,            274.15,   137278621074.40     
12 MAY 2026,AQYLON,EQ,AQYLON NEXUS LIMITED     ,Listed    ,12 MAY 2026,               1.00,         253730560,             51.50,    13067123840.00    
12 MAY 2026,ARABIAN,SM,ARABIAN PETROLEUM LIMITED,Listed    ,12 MAY 2026,              10.00,          10892000,             70.80,      771153600.00   
12 MAY 2026,ARCHIDPLY,EQ,ARCHIDPLY IND. LTD       ,Listed    ,12 MAY 2026,              10.00,          19865000,             85.70,     1702629150.00 
12 MAY 2026,ARCHIES,EQ,ARCHIES LTD              ,Listed    ,12 MAY 2026,               2.00,          33780000,             14.70,      496903800.00   
12 MAY 2026,ARCIIL,ST,ARC INSULATION & INSU LTD,Listed    ,12 MAY 2026,              10.00,          10297380,             60.00,      617842800.00    
12 MAY 2026,ARE&M,EQ,AMARA RAJA ENERGY MOB LTD,Listed    ,12 MAY 2026,               1.00,         183025364,            832.20,   152313707920.80     
12 MAY 2026,ARENTERP,EQ,RAJDARSHAN INDUSTRIES LTD,Listed    ,12 MAY 2026,              10.00,           3108300,             40.85,      126942972.00  
12 MAY 2026,ARFIN,EQ,ARFIN INDIA LIMITED      ,Listed    ,12 MAY 2026,               1.00,         168722482,             99.75,    16833442029.15     
12 MAY 2026,ARHAM,SM,ARHAM TECHNOLOGIES LTD   ,Listed    ,12 MAY 2026,              10.00,          21812000,            144.20,     3145290400.00     
12 MAY 2026,ARIES,EQ,ARIES AGRO LTD.          ,Listed    ,12 MAY 2026,              10.00,          13004339,            348.85,     4536563660.15     
12 MAY 2026,ARIHANT,EQ,ARIHANT FOUN & HOU LTD   ,Permitted ,12 MAY 2026,              10.00,           9965624,            892.80,     8897309107.20   
12 MAY 2026,ARIHANTACA,SM,ARIHANT ACADEMY LIMITED  ,Listed    ,12 MAY 2026,              10.00,           6055200,            438.00,     2652177600.00
12 MAY 2026,ARIHANTCAP,EQ,ARIHANT CAPITAL MKTS LTD ,Listed    ,12 MAY 2026,               1.00,         109612800,             69.35,     7603839936.00
12 MAY 2026,ARIHANTSUP,EQ,ARIHANT SUPERSTRUCT LTD  ,Listed    ,12 MAY 2026,              10.00,          43249991,            255.90,    11067672696.90
12 MAY 2026,ARIS,EQ,ARISINFRA SOLUTIONS LTD  ,Listed    ,12 MAY 2026,               2.00,          81761246,            144.90,    11847204545.40      
12 MAY 2026,ARISTO,SM,ARISTO BIO T AND LIFESC L,Listed    ,06 MAY 2026,              10.00,           6807800,            122.00,      830551600.00    
12 MAY 2026,ARKADE,EQ,ARKADE DEVELOPERS LIMITED,Listed    ,12 MAY 2026,              10.00,         185663617,            117.95,    21897166989.00    
12 MAY 2026,ARMANFIN,EQ,ARMAN FIN SERV LTD       ,Listed    ,12 MAY 2026,              10.00,          10512921,           1770.90,    18617331798.90  
12 MAY 2026,ARMOUR,SM,ARMOUR SECURITY (INDIA) L,Listed    ,12 MAY 2026,              10.00,          16870000,             21.40,      361018000.00    
12 MAY 2026,AROGRANITE,EQ,ARO GRANITE IND. LTD.    ,Listed    ,12 MAY 2026,              10.00,          15300000,             25.85,      395352000.00
12 MAY 2026,ARROWGREEN,EQ,ARROW GREENTECH LIMITED  ,Listed    ,12 MAY 2026,              10.00,          15087938,            551.25,     8317225822.50
12 MAY 2026,ARSHIYA,BZ,ARSHIYA LIMITED          ,Listed    ,12 MAY 2026,               2.00,         263475915,              1.25,      329344893.75   
12 MAY 2026,ARSSBL,EQ,ANAND RATHI SH N STK BR L,Listed    ,12 MAY 2026,               5.00,          62725250,            546.45,    34276212862.50    
12 MAY 2026,ARTEMISMED,EQ,ARTEMIS MED SERVICE LTD  ,Listed    ,12 MAY 2026,               1.00,         158306247,            270.70,    42850334937.95
12 MAY 2026,ARTNIRMAN,BE,ART NIRMAN LIMITED       ,Listed    ,12 MAY 2026,              10.00,          24956000,             39.90,      996243520.00 
12 MAY 2026,ARUNAYA,SM,ARUNAYA ORGANICS LIMITED ,Listed    ,12 MAY 2026,              10.00,          17538432,             25.40,      445476172.80   
12 MAY 2026,ARVEE,EQ,ARVEE LABORATORIES I LTD ,Listed    ,12 MAY 2026,              10.00,          11020000,            160.15,     1765073400.00     
12 MAY 2026,ARVIND,EQ,ARVIND LIMITED           ,Listed    ,12 MAY 2026,              10.00,         262114640,            442.00,   115854670880.00    
12 MAY 2026,ARVINDFASN,EQ,ARVIND FASHIONS LIMITED  ,Listed    ,12 MAY 2026,               4.00,         133630192,            431.90,    57714879924.80
12 MAY 2026,ARVINDPORT,ST,ARVIND PORT AND INFRA LTD,Listed    ,12 MAY 2026,              10.00,          17798300,             33.90,      603362370.00
12 MAY 2026,ARVSMART,EQ,ARVIND SMARTSPACES LTD   ,Listed    ,12 MAY 2026,              10.00,          45866979,            592.25,    27164718312.75  
12 MAY 2026,ASAHIINDIA,EQ,ASAHI INDIA GLASS LIMITED,Listed    ,12 MAY 2026,               1.00,         254927192,            813.05,   207268553455.60
12 MAY 2026,ASAHISONG,EQ,ASAHI SONGWON COLOR LTD  ,Listed    ,12 MAY 2026,              10.00,          11787262,            246.90,     2910510733.05 
12 MAY 2026,ASAL,EQ,AUTOMOTIVE STAMPINGS & AS,Listed    ,12 MAY 2026,              10.00,          15864397,            491.30,     7794178246.10      
12 MAY 2026,ASALCBR,EQ,ASSO ALCOHOLS & BREW LTD ,Listed    ,12 MAY 2026,              10.00,          18979200,            861.50,    16350580800.00   
12 MAY 2026,ASCOM,ST,ASCOM LEASIN & INVEST LTD,Listed    ,11 MAY 2026,              10.00,          11714179,            259.60,     3041000868.40     
12 MAY 2026,ASHALOG,SM,ASHAPURA LOGISTICS LTD   ,Listed    ,12 MAY 2026,              10.00,          13556121,             62.20,      843190726.20   
12 MAY 2026,ASHAPURMIN,EQ,ASHAPURA MINECHEM LTD    ,Listed    ,12 MAY 2026,               2.00,          95526098,            648.55,    61953450857.90
12 MAY 2026,ASHIANA,EQ,ASHIANA HOUSING LTD      ,Listed    ,12 MAY 2026,               2.00,         100524857,            349.85,    35168621221.45   
12 MAY 2026,ASHIKA,EQ,ASHIKA CREDIT CAPITAL L  ,Permitted ,12 MAY 2026,              10.00,          44724971,            380.75,    17029032708.25    
12 MAY 2026,ASHIMASYN,EQ,ASHIMA LTD               ,Listed    ,12 MAY 2026,              10.00,         191660078,             15.40,     2951565201.20 
12 MAY 2026,ASHOKA,EQ,ASHOKA BUILDCON LTD      ,Listed    ,12 MAY 2026,               5.00,         280723217,            127.25,    35716414898.90    
12 MAY 2026,ASHOKAMET,EQ,ASHOKA METCAST LIMITED   ,Listed    ,12 MAY 2026,              10.00,          24996000,             15.90,      397436400.00 
12 MAY 2026,ASHOKLEY,EQ,ASHOK LEYLAND LTD        ,Listed    ,12 MAY 2026,               1.00,        5873854552,            155.95,   916027617384.40  
12 MAY 2026,ASHWINI,SM,ASHWINI CONTAINER MOVER L,Listed    ,12 MAY 2026,              10.00,          15000000,            158.00,     2370000000.00   
12 MAY 2026,ASIANENE,EQ,ASIAN ENERGY SERVICES LTD,Listed    ,12 MAY 2026,              10.00,          44937121,            284.65,    12791351492.65  
12 MAY 2026,ASIANHOTNR,EQ,ASIAN HOTELS (NORTH) LTD ,Listed    ,12 MAY 2026,              10.00,          42633229,            298.60,    12730282179.40
12 MAY 2026,ASIANPAINT,EQ,ASIAN PAINTS LIMITED     ,Listed    ,12 MAY 2026,               1.00,         959197790,           2505.50,  2403270062845.00
12 MAY 2026,ASIANTILES,EQ,ASIAN GRANITO IND. LTD.  ,Listed    ,12 MAY 2026,              10.00,         231911649,             60.75,    14086313560.25
12 MAY 2026,ASKAUTOLTD,EQ,ASK AUTOMOTIVE LIMITED   ,Listed    ,12 MAY 2026,               2.00,         197142600,            425.60,    83903890560.00
12 MAY 2026,ASMS,EQ,BARTRONICS INDIA LIMITED ,Listed    ,12 MAY 2026,               1.00,         304576740,              7.40,     2256913643.40      
12 MAY 2026,ASPINWALL,EQ,ASPINWALL & CO LTD       ,Listed    ,12 MAY 2026,              10.00,           7818288,            234.90,     1836594034.10 
12 MAY 2026,ASPIRE,SM,ASPIRE & INNOVATIVE ADV L,Listed    ,11 MAY 2026,              10.00,          15178000,             16.50,      250437000.00    
12 MAY 2026,ASTAR,EQ,ASIAN STAR CO. LTD.      ,Permitted ,12 MAY 2026,              10.00,          16006800,            663.65,    10622912820.00     
12 MAY 2026,ASTEC,EQ,ASTEC LIFESCIENCES LTD   ,Listed    ,12 MAY 2026,              10.00,          22282238,            671.50,    14962522817.00     
12 MAY 2026,ASTERDM,EQ,ASTER DM HEALTHCARE LTD. ,Listed    ,12 MAY 2026,              10.00,         518121029,            730.35,   378409693530.15   
12 MAY 2026,ASTRAL,EQ,ASTRAL LIMITED           ,Listed    ,12 MAY 2026,               1.00,         268650163,           1527.60,   410389988998.80    
12 MAY 2026,ASTRAMICRO,EQ,ASTRA MICROWAVE LTD      ,Listed    ,12 MAY 2026,               2.00,          94945008,           1108.70,   105265530369.60
12 MAY 2026,ASTRAZEN,EQ,ASTRAZENECA PHARMA IND LT,Listed    ,12 MAY 2026,               2.00,          25000000,           8320.00,   208000000000.00  
12 MAY 2026,ASTRON,BE,ASTRON PAPER BORD MIL LTD,Listed    ,12 MAY 2026,              10.00,          46500000,              4.25,      197625000.00    
12 MAY 2026,ATALREAL,EQ,ATAL REALTECH LIMITED    ,Listed    ,12 MAY 2026,               2.00,         123896250,             28.30,     3503785950.00  
12 MAY 2026,ATAM,EQ,ATAM VALVES LIMITED      ,Listed    ,12 MAY 2026,              10.00,          11463000,             76.70,      879212100.00      
12 MAY 2026,ATCENERGY,ST,ATC ENERGIES SYSTEM LTD  ,Listed    ,12 MAY 2026,              10.00,          20388600,             30.25,      616755150.00 
12 MAY 2026,ATGL,EQ,ADANI TOTAL GAS LIMITED  ,Listed    ,12 MAY 2026,               1.00,        1099810083,            591.30,   650317702077.90      
12 MAY 2026,ATHERENERG,EQ,ATHER ENERGY LIMITED     ,Listed    ,12 MAY 2026,               1.00,         382376152,            924.25,   353411158486.00
12 MAY 2026,ATL,EQ,ALLCARGO TERMINALS LTD   ,Listed    ,12 MAY 2026,               2.00,         252060324,             25.10,     6321672925.90       
12 MAY 2026,ATLANTAA,EQ,ATLANTAA LIMITED         ,Listed    ,12 MAY 2026,               2.00,          81500000,             40.10,     3268150000.00  
12 MAY 2026,ATLANTAELE,EQ,ATLANTA ELECTRICALS LTD  ,Listed    ,12 MAY 2026,               2.00,          76896625,           1814.80,   139551995050.00
12 MAY 2026,ATLASCYCLE,EQ,ATLAS CYCLE (HARYANA) LTD,Listed    ,12 MAY 2026,               5.00,           6503838,             99.05,      644335230.65
12 MAY 2026,ATMASTCO,SM,ATMASTCO LIMITED         ,Listed    ,12 MAY 2026,              10.00,          24734690,            205.25,     5076795122.50  
12 MAY 2026,ATUL,EQ,ATUL LTD                 ,Listed    ,12 MAY 2026,              10.00,          29441755,           6851.50,   201720184382.50      
12 MAY 2026,ATULAUTO,EQ,ATUL AUTO LIMITED        ,Listed    ,12 MAY 2026,               5.00,          27751280,            476.90,    13234585432.00  
12 MAY 2026,AUBANK,EQ,AU SMALL FINANCE BANK LTD,Listed    ,12 MAY 2026,              10.00,         748224517,            999.60,   747925227193.20    
12 MAY 2026,AURIGROW,EQ,AURI GROW INDIA LIMITED  ,Listed    ,12 MAY 2026,               1.00,        1476240000,              0.35,      487159200.00  
12 MAY 2026,AURIONPRO,EQ,AURIONPRO SOLN LTD       ,Listed    ,12 MAY 2026,              10.00,          55261664,            762.20,    42120440300.80 
12 MAY 2026,AUROIMPEX,SM,AURO IMPEX & CHEMICALS L ,Listed    ,12 MAY 2026,              10.00,          12200800,             33.30,      406286640.00 
12 MAY 2026,AUROPHARMA,EQ,AUROBINDO PHARMA LTD     ,Listed    ,12 MAY 2026,               1.00,         580801623,           1488.20,   864348975348.60
12 MAY 2026,AURUM,EQ,AURUM PROPTECH LIMITED   ,Listed    ,12 MAY 2026,               5.00,          76244663,            172.80,    13173552873.15     
12 MAY 2026,AUSL,SM,ADITYA ULTRA STEEL LTD   ,Listed    ,12 MAY 2026,              10.00,          24835568,             20.10,      499194916.80      
12 MAY 2026,AUSOMENT,EQ,AUSOM ENTERPRISE LIMITED ,Listed    ,12 MAY 2026,              10.00,          13623552,            149.10,     2031135367.70  
12 MAY 2026,AUTOAXLES,EQ,AUTOMOTIVE AXLES LIMITED ,Listed    ,12 MAY 2026,              10.00,          15111975,           1724.60,    26062112085.00 
12 MAY 2026,AUTOIND,EQ,AUTOLINE INDUSTRIES LTD  ,Listed    ,12 MAY 2026,              10.00,          45375401,             71.95,     3264306347.95   
12 MAY 2026,AVADHSUGAR,BE,AVADH SUG & ENERGY LTD   ,Listed    ,12 MAY 2026,              10.00,          20018420,            496.75,     9944150135.00
12 MAY 2026,AVAILFC,EQ,AVAILABLE FINANCE LTD.   ,Permitted ,12 MAY 2026,              10.00,          10203700,            153.15,     1562492581.00   
12 MAY 2026,AVALON,EQ,AVALON TECHNOLOGIES LTD  ,Listed    ,12 MAY 2026,               2.00,          66766163,           1291.20,    86208469665.60    
12 MAY 2026,AVANA,ST,AVANA ELECTROSYSTEMS LTD ,Listed    ,12 MAY 2026,              10.00,          22645408,            154.80,     3505509158.40     
12 MAY 2026,AVANTEL,EQ,AVANTEL LIMITED          ,Listed    ,12 MAY 2026,               2.00,         265710850,            157.00,    41719260558.50   
12 MAY 2026,AVANTIFEED,EQ,AVANTI FEEDS LIMITED     ,Listed    ,12 MAY 2026,               1.00,         136245630,           1357.30,   184926193599.00
12 MAY 2026,AVATAR,ST,AVATAR INDUSTRIES LIMITED,Listed    ,12 MAY 2026,              10.00,          10417090,            134.00,     1395890060.00    
12 MAY 2026,AVG,EQ,AVG LOGISTICS LIMITED    ,Listed    ,12 MAY 2026,              10.00,          15057720,            161.80,     2436640250.40       
12 MAY 2026,AVIANSH,SM,AVI ANSH TEXTILE LIMITED ,Listed    ,12 MAY 2026,              10.00,          13976930,            110.50,     1544450765.00   
12 MAY 2026,AVL,EQ,ADITYA VISION LIMITED    ,Listed    ,12 MAY 2026,               1.00,         129138050,            541.05,    69870141952.50       
12 MAY 2026,AVONMORE,EQ,AVONMORE CAP&MGT SERV LTD,Listed    ,12 MAY 2026,               1.00,         282184741,             11.05,     3120963235.45  
